long_prompt,short_prompt,
"A peaceful rural idyll: a white house on a hill with a red door and chimney, framed by tall trees. A stone path leads through yellow flowers to the house, while above, a flock of birds soar in a blue sky with fluffy clouds. A balanced, immersive scene, inviting tranquility.",산 위의 하얀 집과 새가 나는 평화로운 시골 장면을 그릴 미드저니 프롬프트 작성해줘,
"A detailed 3D render: a crystal skull, enclosed in a smoky, clear sack, rests on a stark black surface, creating an eerie, contemplative vanitas still life.",스모키한 투명한 봉투에 담긴 수정 해골을 그릴 미드저니 프롬프트 작성해줘,
"A serene oil painting: a white house on a cliff, with a lush green lawn, overlooks a vast deep blue ocean. The orange sky, a peaceful sanctuary, blends into the distant horizon.",절벽 위의 하얀 집과 푸른 바다가 있는 평화로운 장면을 그릴 미드저니 프롬프트 작성해줘,
"A vibrant, bustling cityscape comes alive at night. Neon lights up the street, awash in blue and orange, with a silhouette standing atop a car, while ethereal glows illuminate the towering buildings. Low-angle view, vibrant and grand, capturing the energetic metropolis in all its glory.",네온 불빛으로 가득 찬 활기찬 도시 거리의 야경을 그릴 미드저니 프롬프트 작성해줘,
"A warm and vibrant cityscape, filled with life and energy. A red-haired woman in a black coat and green shirt walks towards the viewer, her figure crisp and sharp in the foreground. The bustling city blurs into the background, a vivid orange and yellow blur of activity.",검은 코트를 입고 도시 거리에서 걷는 붉은 머리 여성을 그릴 미드저니 프롬프트 작성해줘,
"A mouthwatering, central burger, surrounded by drama. The scene: a sesame seed bun with lush lettuce, tomato slices, and melted cheese. A warm, orange glow illuminates the burger, set against a dark, smoky backdrop with flickers of flames. The burger is the star, awaiting its bite.",세서미 번과 신선한 채소가 있는 버거의 장면을 그릴 미드저니 프롬프트 작성해줘,
"A detailed digital illustration of an orange and white cat, its fur illuminated in the warm glow of the setting sun, contrasts sharply with the dark, bustling cityscape behind it. The cat, inquisitively gazing into the distance, is positioned in the foreground, emphasizing the towering city buildings receding into the background, creating a sense of immense scale.",주황색과 흰색 털을 가진 고양이가 도시 배경 속에서 서 있는 장면을 그릴 미드저니 프롬프트 작성해줘,
"A serene Impressionist snow scene: A red-haired woman with a vibrant, flowing mane walks forward, her silhouette defined by a dark background and swirling snowflakes. The focus is on her solitary, peaceful presence, captured with loose brushstrokes, her vibrant hair contrasting the snowy atmosphere.",붉은 머리의 여성이 눈 속에서 걷는 장면을 인상파 스타일로 그릴 미드저니 프롬프트 작성해줘,
"A detailed oil painting, a heart-shaped malachite ornament, and a smaller malachite piece adorned with gold accents sit on a dark gray surface, their vibrant green and gold a stark contrast. The thoughtful composition highlights the ornaments, while a dark gradient background adds depth.",말라카이트 장식이 있는 초록색 하트 장식을 그릴 미드저니 프롬프트 작성해줘,
"A detailed 3D render: An avant-garde, futuristic vehicle in a cityscape stands out against a blurry, warm-lit background. The sleek, black car, with its curved body and striking fin, is the focal point, while the wet, orange-tinted street adds depth and a sense of anticipation.",미래적인 차량이 도시 풍경에서 눈에 띄는 장면을 그릴 미드저니 프롬프트 작성해줘,
"A detailed oil painting of a woman with an intricate updo adorned with roses, wearing floral-themed glasses. Her sophisticated and formal appearance includes a black dress with gold accents. The portrait boasts a striking contrast between her bright hair and the dark background.",로즈와 꽃 모양 안경을 쓴 여성을 그린 유화 초상화를 그릴 미드저니 프롬프트 작성해줘,
"A detailed oil painting: a coastal town's enchanting sunset, with a grand castle-like structure dominating the backdrop. A woman, shielded by an orange umbrella, stands on a beach below, while a vibrant sky of orange and purple paints the canvas above.",해안 마을에서 석양과 성이 있는 장면을 그릴 미드저니 프롬프트 작성해줘,
"A futuristic vehicle, a sleek low-rider with an orange hue. The car is alive with energy; blue sparks fly around it, while blue lights illuminate the car and the area below it. The solitary vehicle stands on a dark gray surface, a futuristic vision with an intricate network of pipes and wires, a powerful and unseen technology.",주황색이 감도는 미래적인 자동차를 그릴 미드저니 프롬프트 작성해줘,
"An ethereal, peaceful haven awaits within this sunset sanctuary. Nestled on a hill, a blue house with a welcoming porch stands tall, bathed in warm, radiant light. Evening breeze, clouds, and a tall tree add a sense of tranquility. Capture the moment's serenity, inviting viewers to linger and explore.",석양 속에서 평화로운 집과 자연 풍경을 그릴 미드저니 프롬프트 작성해줘,
"A detailed digital illustration of a stylish young woman with vibrant pink hair, casually dressed but accessorized with elegant jewelry, connecting with viewers through her intense gaze. The striking background contrasts her outfit, emphasizing the gaming device she holds, its screen emitting a warm orange glow, while a bold yellow stripe adds depth to the composition.",분홍색 머리를 가진 여성이 게임 장비를 들고 있는 장면을 그릴 미드저니 프롬프트 작성해줘,
"A detailed oil painting: A vibrant coastal village with lush blues of the sky and sea, a charming red and white cliffside town, and figures strolling on a peaceful beach, surrounded by lush greenery and rocky cliffs.",푸른 하늘과 바다 속에서 전통적인 해안 마을을 그릴 미드저니 프롬프트 작성해줘,
"A futuristic vista showcases an orange and black vehicle, parked on a distant sandy plain beneath a cloudy sky, with a majestic mountain range beyond. The car's sleek, futuristic design, prominent orange body, and large black wheels are highlighted, while the transparent windshield offers a glimpse into its interior. The composition is focused on the vehicle, which dominates the foreground, while the distant mountains lend depth.",미래적인 차가 산들바람과 함께 펼쳐진 사막에서 있는 장면을 그릴 미드저니 프롬프트 작성해줘,
"A detailed oil painting featuring two enigmatic women, dressed in vibrant hues of purple and green, stands out against a warm yellow background. The foreground woman's elegant accessories add a touch of sophistication, while the mysterious blue accents on the second woman's face capture a captivating narrative.",보라색과 초록색 의상을 입은 신비로운 여성 두 명의 초상화를 그릴 미드저니 프롬프트 작성해줘,
"A detailed oil painting of a majestic knight in vibrant green armor, intricate gold details, and a closed visor, standing tall in the foreground of a mysterious dark environment, conveying pride, mystery, and anticipation.",녹색 갑옷을 입은 기사가 서 있는 장면을 그릴 미드저니 프롬프트 작성해줘,
"A serene watercolor panorama: A tall wooden signpost stands steadfast on a pink-hued beach, adorned with dual signs pointing opposite ways. Above, an orange sign points right; below, a cool blue one left. The static scene is a peaceful blend of warm and cool hues, with a background ocean vista.",분홍색 해변에서 나무 표지판이 있는 평화로운 풍경을 그릴 미드저니 프롬프트 작성해줘,
"A detailed oil painting featuring a confident cat standing erect, adorned in black and gold armor and holding a sword, against a soft beige backdrop. Vibrant flowers surround him, adding splashes of color. The painting depicts strength, adventure, and bravery, capturing the cat's imposing presence and the narrative of its ready pose.",검은색과 금색 갑옷을 입은 고양이가 검을 든 채 서 있는 초상화를 그릴 미드저니 프롬프트 작성해줘,
