long_prompt,short_prompt,
"Create a logo for a landscape design, construction, spiritual company from the letter C, above the letter C uses the image of a bonsai tree, in the middle of the letter C is a spiritual symbol such as the communal house, the lotus, the side. Under the letter C is the port symbol. Orange , red , yellow , easy to see .",정신적인 기업 로고 디자인과 보살상 미드저니 프롬프트 작성해줘,
"Visualize a tense and fearful scene in Alderwood, England during the witch trials of 1592. Set in a haunting and ancient courtyard, surrounded by mosscovered stone walls, crowds of horrified VILLAGERS, including women, children, and the elderly, gather around a central spectacle. Faces are filled with a mix of fear, horror, and anger. CONSTABLE HARROW, a tall, authoritative figure, stands above the crowd, his eyes cold and judgmental, his stance a symbol of unyielding law. The flickering torches cast an eerie glow, highlighting the wet cobblestone and creating a dance of shadows. The atmosphere captures the tension and superstition of 16thcentury justice, with every element rendered with Unreal Engines photorealistic quality. Focus on the expressions of the characters and the ambiance of the scene, providing a glimpse into a dark historical moment without explicitly showing any act of violence.",1592년 영국 마녀 재판 장면에서의 공포와 긴장감 미드저니 프롬프트 작성해줘,
"3d model of a disney character who has a warm complexion with a hint of freckles across her cheeks. Her wavy, chestnut brown hair cascades down her shoulders, often pulled back with a colorful headband adorned with small artistic charms. She wears stylish, comfortable clothes that reflect her artistic sensibilities, favoring vibrant colors and unique patterns. Lunas eyes are a deep shade of hazel, filled with curiosity and a spark of creativity.","디즈니 캐릭터 디자인, 창의적인 스타일의 여아 미드저니 프롬프트 작성해줘",
"An air balloon, floating high above the beautiful and sunny city of London. The cityscape below them is a sight to behold, with tall buildings, busy streets, and iconic landmarks such as Big Ben and the London Eye. The Thames River flows serenely below, reflecting the bright blue sky and the rays of the warm sun. In the distance, the majestic Hogwarts Castle can be seen perched on a hill, surrounded by greenery. As they explore Hogwarts, they can be seen walking through the castles grand halls, the Gryffindor common room, and the Forbidden Forest. The junglethemed restaurant they visit is depicted with lush greenery, exotic plants, and colorful vines that drape from the ceiling. The prison where they take on the challenge is shown as a dark and ominous place, with twisting corridors, enchanted guards, and magical barriers. The enchanted guards are depicted as intimidating figures, with armor and weapons that gleam in the bright sunlight. The magical treasure is depicted as a small, intricately carved box, shimmering with a mystical light. The box is held tightly by Pingu and Bear as they make their daring escape from the prison. The overall style of the image is a premium vector art with an Adobe Illustrator tracing technique, creating crisp lines and vibrant colors.",런던 시내를 위로 떠 있는 열기구 미드저니 프롬프트 작성해줘,
"Design a visual rendering for a traditional Chinese restaurant with a focus on Chinese culture, featuring a background portrait of Guan Zhong. The design should emphasize traditional Chinese elements, with an antique style and muted color palette. The restaurant space measures 9 meters long by 5 meters wide with a height of 2.8 meters, with a floor made of green slate and wooden wall paneling. The ceiling features an irregular gypsum board ceiling with orange lantern lighting fixtures. Incorporate a landscape design of mountains and trees to create a natural atmosphere. The dining chairs should have red cushions to add a pop of color. Please let me know if there are any additional details you would like me to include in the rendering.",중국 전통 레스토랑 디자인과 구완중 초상화 미드저니 프롬프트 작성해줘,
"A modern interpretation of a Stanford White golf clubhouse with double high ceilings and a spacious open floor plan, overlooking a sprawling golf course. The course is designed similar to the Pine Valley Golf Course, featuring large elevation changes and stunning views of the surrounding natural landscape. The clubhouse is designed with a contemporary aesthetic, featuring sleek lines, floortoceiling windows, and natural materials such as wood and stone. The atmosphere is refined and sophisticated, with a sense of luxury and exclusivity. Iconic,",스탠포드 화이트 스타일의 골프 클럽하우스 미드저니 프롬프트 작성해줘,
"Max Ernst style painting, full body samurai shooting guns, war, hyper realistic, photorealistic, high definition, cinematic, steampunk, mind blowing, landscape planets in a fantasy painting circa 1977, musical, painted by android Jones, painted by Clyde Caldwell, octane render, Moebius, retro 70s, astral plane, mood lighting, 16k, glossy, vibrant, scifi, interstellar, high resolution, boris vallejo, Bob Eggleton,",일본 전통적인 사무라이 전쟁 장면 미드저니 프롬프트 작성해줘,
"over head view of prison in form of giant maze, never ending, infinite, multilayered design, iconic architecture, impressive architecture, extreme detailed, unreal engine, award winning photography, hyper realistis, high quality ultra hd, HDR, High Dynamic Range, hyper maximalist, elegant, ultradetailed, intricate details,",미로처럼 복잡한 교도소의 하늘에서 내려다본 모습 미드저니 프롬프트 작성해줘,
"I see an image of Jesus praying in a place of worship, most likely a temple or a church. In this scene, Jesus is depicted with his eyes closed, his hands clasped together in a posture of reverence and devotion. The atmosphere is serene and peaceful, with soft light illuminating the surroundings. The image captures a moment of intimate connection between Jesus and his heavenly Father. His expression reflects deep concentration and spiritual communion as he lifts his heart in prayer. The image may also depict Jesus kneeling or standing, depending on the artistic interpretation. The setting of the place of worship, with its sacred symbols and decorations, adds to the sense of holiness and divine presence. This image portrays Jesus as a model of prayer and spirituality, emphasizing the importance of seeking guidance, strength, and communion with God. It inspires a sense of reverence and encourages viewers to cultivate their own prayerful relationship with the divine",예수님이 기도하는 신성한 순간 미드저니 프롬프트 작성해줘,
"In the centre of the blanket, an enchanting landscape unfolds. Majestic mountains rise to the horizon, covered with snowy peaks. On the mountainsides, a dense forest spreads, filled with green trees and forest animals such as deer, foxes and squirrels. Colourful flowers line the edge of the forest, blending the bright hues of a flowering garden. In the sky, exotic birds with bright feathers fly gracefully, while vibrant fish and corals enliven the crystal clear waters of a lake glittering below, grey, blue, white, green, brown, orange, pink, purple, yellow, red, turquoise and coral, Divine ratio ,",매혹적인 자연 풍경과 다양한 동물이 있는 장면 미드저니 프롬프트 작성해줘,
"a liveaction short film that takes the viewer on a journey through the streets of a bustling city. The camera captures the pulse of the urban environment, focusing on the faces, expressions, and emotions of its diverse inhabitants. The songs lyrics and beats serve as a driving force behind the visual narrative, creating an evocative and compelling depiction of life in the city",번화한 도시 거리에서 사람들의 감정을 담은 장면 미드저니 프롬프트 작성해줘,
